"invoice_no","stock_code","quantity","unit_price","revenue"
"547663","22727",2,3.75,7.50
"547663","22730",2,3.75,7.50
"547663","21931",2,1.95,3.90
"547663","22631",4,1.95,7.80
"547663","22659",4,1.95,7.80
"547663","22852",10,4.25,42.50
"547663","72140E",2,0.85,1.70
"547663","22844",1,8.5,8.5
"547663","22853",10,3.25,32.50
"547663","22700",2,2.95,5.90
"547663","22701",2,2.95,5.90
"547663","22700",2,2.95,5.90
"547663","22702",2,2.1,4.2
"547663","22703",2,2.1,4.2
"547663","22191",1,8.5,8.5
"547663","22191",1,8.5,8.5
"547664","20685",1,7.95,7.95
"547664","47566B",1,4.95,4.95
"547664","47566",1,4.95,4.95
"547664","47590A",1,5.45,5.45
"547664","21936",2,2.95,5.90
"547664","21586",1,2.55,2.55
"547664","21399",12,0.39,4.68
"547664","22326",1,2.95,2.95
"547664","22328",1,2.95,2.95
"547664","22993",2,1.25,2.50
"547664","21397",6,0.39,2.34
"547664","21402",12,0.12,1.44
"547664","84970L",6,0.95,5.70
"547664","84970S",6,0.85,5.10
"547664","21673",9,1.25,11.25
"547664","22241",1,1.25,1.25
"547664","22379",10,2.1,21.0
"547664","22380",10,2.1,21.0
"547664","22066",10,0.39,3.90
"547664","37327",12,0.39,4.68
"547664","37340",12,0.39,4.68
"547664","37444A",2,0.39,0.78
"547664","37444C",2,0.39,0.78
"547664","22997",5,0.42,2.10
"547664","22995",5,0.42,2.10
"547664","22994",5,0.42,2.10
"547664","22996",5,0.42,2.10
"547664","84596E",40,0.42,16.80
"547664","22062",4,0.83,3.32
"547664","84596G",24,0.42,10.08
"547664","84596L",24,0.42,10.08
"547664","84596J",24,0.42,10.08
"547664","84596F",24,0.42,10.08
"547664","84596B",40,0.42,16.80
"547664","84050",2,1.65,3.30
"547664","21393",6,0.39,2.34
"547664","37482P",6,0.39,2.34
"547664","21439",1,1.25,1.25
"547664","82486",1,8.95,8.95
"547664","21257",1,7.95,7.95
"547664","84596G",8,0.42,3.36
"547664","21755",1,5.95,5.95
"547664","22084",1,2.95,2.95
"547664","22241",2,1.25,2.50
"547664","21395",12,0.39,4.68
"547664","21398",12,0.39,4.68
"547664","21399",12,0.39,4.68
"547664","21394",12,0.39,4.68
"547665","22907",12,0.85,10.20
"547665","22960",12,3.75,45.00
"547665","22961",12,1.45,17.40
"547665","22989",6,3.25,19.50
"547665","22720",6,4.95,29.70
"547665","22978",6,3.75,22.50
"547665","22965",6,2.1,12.6
"547665","22326",6,2.95,17.70
"547665","22626",4,8.5,34.0
"547665","22894",2,9.95,19.90
"547665","22303",6,2.55,15.30
"547665","22302",6,2.55,15.30
"547665","22895",6,2.95,17.70
"547665","22843",2,6.75,13.50
"547665","22842",2,6.75,13.50
"547665","22841",2,7.95,15.90
"547665","22840",2,7.95,15.90
"547665","22839",1,14.95,14.95
"547665","22854",4,4.95,19.80
"547665","22776",3,9.95,29.85
"547665","84880",6,7.5,45.0
"547666","22502",16,4.95,79.20
"547666","23231",25,0.42,10.50
"547666","22708",25,0.42,10.50
"547666","22759",24,1.65,39.60
"547666","22985",25,0.42,10.50
"547666","21497",25,0.42,10.50
"547666","85099F",40,1.95,78.00
"547666","85099B",40,1.95,78.00
"547666","20914",6,2.95,17.70
"547666","21539",3,4.95,14.85
"547666","22961",12,1.45,17.40
"547666","22720",24,4.25,102.00
"547666","22722",24,3.45,82.80
"547666","21874",12,1.25,15.00
"547666","21390",48,1.25,60.00
"547666","21916",48,0.42,20.16
"547666","22986",25,0.42,10.50
"547666","22348",24,0.85,20.40
"547666","22666",6,2.95,17.70
"547666","22686",10,1.25,12.50
"547666","22685",10,1.25,12.50
"547666","22684",10,1.25,12.50
"547666","22683",10,1.25,12.50
"547666","22682",10,1.25,12.50
"547666","22681",10,1.25,12.50
"547666","22680",10,1.25,12.50
"547666","22679",10,1.25,12.50
"547666","22677",10,1.25,12.50
"547666","22676",10,1.25,12.50
"547666","84978",24,1.25,30.00
"547667","22978",6,3.75,22.50
"547667","22979",12,1.45,17.40
"547667","22993",12,1.25,15.00
"547667","22982",12,1.25,15.00
"547667","22991",12,1.95,23.40
"547667","22994",24,0.42,10.08
"547667","22995",24,0.42,10.08
"547667","22996",24,0.42,10.08
"547667","22999",24,0.42,10.08
"547667","22998",24,0.42,10.08
"547667","22997",24,0.42,10.08
"547667","23193",8,2.25,18.00
"547667","22666",6,2.95,17.70
"547667","22960",6,4.25,25.50
"547667","20725",10,1.65,16.50
"547667","22328",6,2.95,17.70
"547667","22955",6,2.1,12.6
"547667","22951",24,0.55,13.20
"547667","22637",8,2.55,20.40
"547667","22713",12,0.42,5.04
"547667","22970",6,2.55,15.30
"547667","22971",6,2.55,15.30
"547667","22030",12,0.42,5.04
"547667","22716",12,0.42,5.04
"547667","22983",12,0.42,5.04
"547667","23000",24,0.42,10.08
"547667","23006",24,0.42,10.08
"547667","21931",20,1.95,39.00
"547667","85099C",20,1.95,39.00
"547667","85099B",20,1.95,39.00
"547668","21381",24,1.69,40.56
"547668","22231",12,1.45,17.40
"547668","22084",5,2.95,14.75
"547668","22233",6,1.65,9.90
"547668","22345",18,0.85,15.30
"547668","21626",5,1.95,9.75
"547668","22252",6,1.25,7.50
"547668","21034",1,0.95,0.95
"547668","22343",18,0.85,15.30
"547669","85159A",1,1.95,1.95
"547669","21937",1,2.95,2.95
"547669","48111",1,7.95,7.95
"547669","22626",1,8.5,8.5
"547669","22371",1,4.25,4.25
"547669","21080",2,0.85,1.70
"547669","22495",1,2.95,2.95
"547669","85161",1,18.95,18.95
"547669","85099C",4,1.95,7.80
"547669","85036A",1,4.25,4.25
"547669","21364",1,6.75,6.75
"547669","85099F",4,1.95,7.80
"547669","21930",2,1.95,3.90
"547669","21931",10,1.95,19.50
"547669","21928",5,1.95,9.75
"547669","21166",1,2.08,2.08
"547669","85099F",1,1.95,1.95
"547669","15030",5,0.29,1.45
"547669","21034",5,0.95,4.75
"547669","22087",1,2.95,2.95
"547669","22930",1,2.55,2.55
"547669","22932",1,2.55,2.55
"547669","22417",1,0.55,0.55
"547669","21745",1,3.75,3.75
"547669","84849B",1,1.69,1.69
"547669","22998",24,0.42,10.08
"547669","22995",24,0.42,10.08
"547669","23002",24,0.42,10.08
"547670","22363",2,2.95,5.90
"547670","22364",1,2.95,2.95
"547670","22361",1,2.95,2.95
"547670","22363",1,2.95,2.95
"547670","22364",1,2.95,2.95
"547670","22359",1,2.95,2.95
"547670","22362",1,2.95,2.95
"547670","21671",1,1.25,1.25
"547670","21668",1,1.25,1.25
"547670","21669",1,1.25,1.25
"547670","21672",1,1.25,1.25
"547670","22501",3,9.95,29.85
"547670","21754",1,5.95,5.95
"547670","22169",1,8.5,8.5
"547670","22283",2,7.95,15.90
"547670","21754",2,5.95,11.90
"547670","22120",2,9.95,19.90
"547670","85123A",1,2.95,2.95
"547670","21067",2,1.25,2.50
"547670","22283",2,7.95,15.90
"547670","85123A",3,2.95,8.85
"547670","22993",2,1.25,2.50
"547670","85066",2,12.75,25.50
"547670","22796",2,9.95,19.90
"547670","21137",3,3.75,11.25
"547670","22041",3,2.55,7.65
"547670","21175",5,2.55,12.75
"547670","21174",3,2.08,6.24
"547670","21165",3,1.69,5.07
"547670","21166",6,2.08,12.48
"547670","85123A",6,2.95,17.70
"547670","21115",1,6.75,6.75
"547670","22854",1,4.95,4.95
"547670","21115",2,6.75,13.50
"547670","84631",2,7.95,15.90
"547670","47566",2,4.95,9.90
"547670","22968",2,9.95,19.90
"547670","22505",2,4.95,9.90
"547670","22507",2,4.95,9.90
"547670","22499",3,5.95,17.85
"547671","22215",4,8.5,34.0
"547671","37447",12,1.49,17.88
"547671","16156S",25,0.42,10.50
"547672","21500",25,0.42,10.50
"547672","21499",25,0.42,10.50
"547672","22986",25,0.42,10.50
"547672","84459A",2,1.49,2.98
"547672","85093",10,0.39,3.90
"547672","35914",24,0.85,20.40
"547672","35911A",24,0.85,20.40
"547672","84596E",16,0.42,6.72
"547672","37482P",24,0.39,9.36
"547672","22263",48,0.85,40.80
"547672","23077",20,1.25,25.00
"547672","23078",24,1.25,30.00
"547672","22263",1,0.85,0.85
"547672","85049D",6,1.25,7.50
"547672","22268",3,0.85,2.55
"547672","22262",9,0.85,7.65
"547672","84218",4,1.95,7.80
"547672","84461",1,2.55,2.55
"547672","22258",2,1.25,2.50
"547672","22261",14,0.85,11.90
"547672","84596G",7,0.42,2.94
"547672","22293",4,1.45,5.80
"547672","85094",16,0.19,3.04
"547672","22257",2,1.25,2.50
"547672","22256",2,1.25,2.50
"547672","22262",2,0.85,1.70
"547672","84741C",2,1.95,3.90
"547672","85049C",6,1.25,7.50
"547674","22568",4,3.75,15.00
"547674","22147",12,1.45,17.40
"547674","20969",4,3.75,15.00
"547674","20713",10,1.95,19.50
"547674","20712",10,1.95,19.50
"547674","85099B",10,1.95,19.50
"547674","22148",12,1.95,23.40
"547674","22750",4,3.75,15.00
"547674","22274",6,2.95,17.70
"547674","22586",12,0.85,10.20
"547674","22570",4,3.75,15.00
"C547675","22263",-49,0.66,-32.34
"C547676","22423",-2,10.95,-21.90
"547684","22099",12,1.25,15.00
"547684","22098",12,1.25,15.00
"547684","23000",24,0.42,10.08
"547684","23177",8,2.25,18.00
"547684","23176",8,2.25,18.00
"547684","22630",12,1.95,23.40
"547684","22551",12,1.65,19.80
"547684","22748",6,2.1,12.6
"547684","22746",6,2.1,12.6
"547684","22745",6,2.1,12.6
"547684","22614",24,0.29,6.96
"547684","23008",3,16.95,50.85
"547684","23007",3,16.95,50.85
"547684","22726",12,3.75,45.00
"547684","22729",12,3.75,45.00
"547684","22727",16,3.75,60.00
"547684","22725",12,3.75,45.00
"547684","22728",4,3.75,15.00
"547684","22663",10,1.95,19.50
"547684","20719",10,0.85,8.50
"547684","20724",10,0.85,8.50
"547684","20723",10,0.85,8.50
"547684","21937",5,2.95,14.75
"547684","85099F",10,1.95,19.50
"547684","20712",10,1.95,19.50
"547684","85099C",10,1.95,19.50
"547684","85099B",10,1.95,19.50
"547684","84012",12,2.55,30.60
"547684","84006",12,0.85,10.20
"547684","22245",12,0.85,10.20
"547684","22466",12,1.95,23.40
"547684","POST",5,15,75
"547685","22328",6,2.95,17.70
"547685","22628",4,4.95,19.80
"547685","22666",6,2.95,17.70
"547685","20713",10,1.95,19.50
"547686","21210",12,1.45,17.40
"547686","21094",12,0.85,10.20
"547686","21080",12,0.85,10.20
"547686","21086",12,0.65,7.80
"547686","22333",16,1.65,26.40
"547686","22090",12,2.95,35.40
"547686","22087",6,2.95,17.70
"547686","22088",6,2.95,17.70
"547686","22084",6,2.95,17.70
"547686","22083",6,2.95,17.70
"547686","21202",12,1.65,19.80
"547686","21204",12,1.65,19.80
"547686","22964",6,2.1,12.6
"547686","75049L",12,1.25,15.00
"547686","84380",12,1.25,15.00
"547686","22437",20,0.85,17.00
"547686","21207",12,1.65,19.80
"547686","21215",24,0.55,13.20
"547687","22993",12,1.25,15.00
"547687","22383",10,1.65,16.50
"547687","22382",10,1.65,16.50
"547687","22084",6,2.95,17.70
"547687","22083",6,2.95,17.70
"547687","85152",12,2.1,25.2
"547687","22384",10,1.65,16.50
"547687","22381",10,2.1,21.0
"547687","22411",10,1.95,19.50
"547687","22386",10,1.95,19.50
"547687","21929",10,1.95,19.50
"547687","21928",10,1.95,19.50
"547687","84991",24,0.55,13.20
"547687","21212",24,0.55,13.20
"547687","82600",6,2.1,12.6
"547687","21181",12,2.1,25.2
"547687","20718",10,1.25,12.50
"547687","20725",10,1.65,16.50
"547687","85099B",20,1.95,39.00
"547688","22084",40,2.55,102.00
"547688","22087",12,2.95,35.40
"547689","21896",1,2.1,2.1
"547689","47590A",2,5.45,10.90
"547689","47590B",1,5.45,5.45
"547689","22282",1,12.75,12.75
"547689","22139",3,4.95,14.85
"547689","21094",8,0.85,6.80
"547689","21212",4,0.55,2.20
"547689","21086",3,0.65,1.95
"547689","79191C",1,0.85,0.85
"547689","79191B",2,0.85,1.70
"547689","21754",1,5.95,5.95
"547689","22667",1,2.95,2.95
"547689","22684",1,1.25,1.25
"547689","22676",1,1.25,1.25
"547689","22682",2,1.25,2.50
"547689","21902",6,0.65,3.90
"547689","21528",1,6.95,6.95
"547689","22427",2,5.95,11.90
"547689","21217",2,9.95,19.90
"547689","22844",1,8.5,8.5
"547689","22502",2,5.95,11.90
"547689","22090",2,2.95,5.90
"547689","22430",2,4.95,9.90
"547689","22427",2,5.95,11.90
"547689","21080",3,0.85,2.55
"547690","22621",12,1.45,17.40
"547690","22418",24,0.85,20.40
"547690","22371",4,4.25,17.00
"547690","22372",4,4.25,17.00
"547690","22374",4,4.25,17.00
"547690","22961",12,1.45,17.40
"547690","22722",4,3.95,15.80
"547690","22249",16,0.85,13.60
"547690","22247",16,0.85,13.60
"547690","22251",12,1.25,15.00
"547690","22367",8,1.95,15.60
"547690","22899",6,2.1,12.6
"547690","21912",4,3.75,15.00
"547690","22539",24,0.42,10.08
"547690","22547",24,0.42,10.08
"547690","22536",24,0.42,10.08
"547690","22531",24,0.42,10.08
"547690","22273",6,2.95,17.70
"547690","20972",12,1.25,15.00
"547690","22138",3,4.95,14.85
"547690","22617",3,4.95,14.85
"547690","21790",12,0.85,10.20
"547690","22619",4,3.75,15.00
"547691","23182",24,0.83,19.92
"547691","22993",12,1.25,15.00
"547691","22991",24,1.95,46.80
"547691","22992",24,1.95,46.80
"547691","23176",16,2.25,36.00
"547691","23194",16,2.08,33.28
"547691","23177",16,2.25,36.00
"547691","23000",24,0.42,10.08
"547691","21381",24,1.69,40.56
"547691","22254",24,1.25,30.00
"547691","22745",12,2.1,25.2
"547691","22748",12,2.1,25.2
"547694","85099F",10,1.95,19.50
"547694","20723",10,0.85,8.50
"547694","20717",10,1.25,12.50
"547695","22229",12,0.85,10.20
"547695","22231",12,1.45,17.40
"547695","22287",12,1.65,19.80
"547695","22267",12,1.25,15.00
"547695","21382",12,2.95,35.40
"547695","22249",16,0.85,13.60
"547695","85186A",24,0.42,10.08
"547695","71053",4,3.75,15.00
"547695","22784",6,4.95,29.70
"547695","22268",12,0.85,10.20
"547697","22171",12,7.65,91.80
"547697","21912",4,3.75,15.00
"547697","22621",12,1.45,17.40
"547697","22561",12,1.65,19.80
"547697","22654",3,5.95,17.85
"547697","21108",18,2.55,45.90
"547697","84378",12,1.25,15.00
"547697","22301",6,2.55,15.30
"547697","22300",6,2.55,15.30
"547697","22285",12,1.65,19.80
"547697","84945",24,0.85,20.40
"547697","22804",6,2.95,17.70
"547697","22969",12,1.45,17.40
"547697","22807",6,2.95,17.70
"547697","85175",16,0.42,6.72
"547697","22487",2,9.95,19.90
"547697","22441",8,2.1,16.8
"547697","22077",12,1.65,19.80
"547698","22423",4,12.75,51.00
"547702","22568",12,3.75,45.00
"547702","22569",12,3.75,45.00
"547702","22570",12,3.75,45.00
"547702","84898F",2,2.1,4.2
"547702","20733",10,0.85,8.50
"547702","85049D",12,1.25,15.00
"547702","85049C",12,1.25,15.00
"547702","72802B",6,4.25,25.50
"547702","72802C",6,4.25,25.50
"547702","72807C",4,4.25,17.00
"547702","82494L",6,2.95,17.70
"547702","22766",8,2.95,23.60
"547702","20749",4,7.95,31.80
"547702","20750",4,7.95,31.80
"547702","22138",3,4.95,14.85
"547702","C2",1,50,50
"547703","16161P",25,0.42,10.50
"547703","23231",25,0.42,10.50
"547703","22708",25,0.42,10.50
"547703","22985",25,0.42,10.50
"547703","21829",36,0.21,7.56
"547703","22329",12,1.65,19.80
"547703","22630",12,1.95,23.40
"547703","22629",12,1.95,23.40
"547703","21212",24,0.55,13.20
"547703","21218",12,3.75,45.00
"547703","21210",12,1.45,17.40
"547703","22423",8,12.75,102.00
"547703","21844",12,2.95,35.40
"547703","21874",12,1.25,15.00
"547703","21137",8,3.75,30.00
"547703","82494L",6,2.95,17.70
"547703","21080",12,0.85,10.20
"547703","22991",12,1.95,23.40
"547703","21843",10,10.95,109.50
"547703","21340",8,9.95,79.60
"547703","84879",40,1.69,67.60
"547703","21164",12,2.95,35.40
"547703","22077",24,1.65,39.60
"547703","85049C",12,1.25,15.00
"547703","85049D",12,1.25,15.00
"547703","85049G",12,1.25,15.00
"547703","85049H",12,1.25,15.00
"547703","21668",12,1.25,15.00
"547703","21669",12,1.25,15.00
"547703","21671",12,1.25,15.00
"547703","21670",12,1.25,15.00
"547703","22553",12,1.65,19.80
"547703","22556",12,1.65,19.80
"547703","POST",8,28,224
"547705","22845",1,6.35,6.35
"547705","22998",24,0.42,10.08
"547705","23000",24,0.42,10.08
"547705","22996",24,0.42,10.08
"547705","22720",2,4.95,9.90
"547705","23194",1,2.25,2.25
"547705","22844",1,8.5,8.5
"547705","22382",1,1.65,1.65
"547705","22975",6,1.25,7.50
"547705","21039",2,2.55,5.10
"547705","22558",3,1.49,4.47
"547705","21397",12,0.39,4.68
"547705","21354",16,1.25,20.00
"547705","21358",15,1.25,18.75
"547705","20914",5,2.95,14.75
"547705","22629",1,1.95,1.95
"547705","22560",2,1.25,2.50
"547705","22561",2,1.65,3.30
"547705","22726",4,3.75,15.00
"547705","22727",4,3.75,15.00
"547705","22730",1,3.75,3.75
"547705","22191",1,8.5,8.5
"547705","22191",1,8.5,8.5
"547705","22191",1,8.5,8.5
"547705","22722",1,3.95,3.95
"547705","22722",1,3.95,3.95
"547705","22722",1,3.95,3.95
"547705","22378",3,2.1,6.3
"547705","22467",4,2.55,10.20
"547706","22900",600,2.32,1392.00
"547706","22659",400,1.65,660.00
"547706","22970",108,2.1,226.8
"547707","22659",300,1.95,585.00
"547708","22479",360,1.48,532.80
"547708","22478",360,1.48,532.80
"547708","22477",360,1.48,532.80
"547708","22458",324,2.69,871.56
"547708","21897",342,3.21,1097.82
"547708","21898",378,3.21,1213.38
"547708","21876",432,1.48,639.36
"547708","21896",432,2.4,1036.8
"547708","82551",288,1.7,489.6
"547708","82552",288,1.7,489.6
"547708","21259",192,6,1152
"547708","85066",160,12.98,2076.80
"547708","22459",252,2.69,677.88
"547709","48187",2,7.95,15.90
"547709","22507",1,4.95,4.95
"547709","21218",2,3.75,7.50
"547709","21340",1,12.75,12.75
"547709","22722",2,3.95,7.90
"547709","22150",1,1.95,1.95
"547709","21447",3,1.25,3.75
"547709","21446",2,1.25,2.50
"547709","84849D",2,1.69,3.38
"547709","22961",2,1.45,2.90
"547709","85066",2,12.75,25.50
"547709","82484",2,7.9,15.8
"547709","22457",1,2.95,2.95
"547709","85123A",6,2.95,17.70
"547709","22189",3,3.95,11.85
"547709","22855",2,1.25,2.50
"547709","82486",1,8.95,8.95
"547709","22666",2,2.95,5.90
"547709","22667",1,2.95,2.95
"547709","22667",2,2.95,5.90
"547709","21259",1,5.95,5.95
"547709","21216",2,4.95,9.90
"547709","22720",2,4.95,9.90
"547709","21446",1,1.25,1.25
"547709","22639",3,2.55,7.65
"547709","22604",3,2.55,7.65
"547709","21340",1,12.75,12.75
"547709","22169",8,7.65,61.20
"C547710","21626",-2,1.95,-3.90
"547712","84360",5,5.95,29.75
"547712","84358",4,8.49,33.96
"547712","22846",1,16.95,16.95
"547712","22699",1,2.95,2.95
"547712","22699",1,2.95,2.95
"547712","22699",1,2.95,2.95
"547712","22699",1,2.95,2.95
"547712","22270",1,3.75,3.75
"547712","22697",1,2.95,2.95
"547712","22698",1,2.95,2.95
"547712","22697",1,2.95,2.95
"547712","22699",1,2.95,2.95
"547712","22697",4,2.95,11.80
"547712","15056BL",1,5.95,5.95
"547712","20679",1,5.95,5.95
"547712","84879",8,1.69,13.52
"547712","20828",2,2.55,5.10
"547712","22297",6,1.25,7.50
"547712","22296",8,1.65,13.20
"547712","22423",3,12.75,38.25
"547712","22766",2,2.95,5.90
"547712","22626",1,8.5,8.5
"547712","22666",2,2.95,5.90
"547712","22667",1,2.95,2.95
"547712","22084",7,2.95,20.65
"547712","22499",4,5.95,23.80
"547712","22849",1,16.95,16.95
"547712","22626",1,8.5,8.5
"547712","22191",1,8.5,8.5
"547712","22193",1,8.5,8.5
"547712","22191",1,8.5,8.5
"547712","22194",1,8.5,8.5
"547712","82483",2,6.95,13.90
"547712","85066",1,12.75,12.75
"547712","82486",2,8.95,17.90
"C547711","22692",-1,7.95,-7.95
"547713","85123A",6,2.95,17.70
"547713","22356",10,0.85,8.50
"547713","22661",10,0.85,8.50
"547713","22355",10,0.85,8.50
"547713","20724",10,0.85,8.50
"547713","20723",10,0.85,8.50
"547713","21929",10,1.95,19.50
"547713","21931",10,1.95,19.50
"547713","22386",10,1.95,19.50
"547713","85099F",10,1.95,19.50
"547713","85099B",10,1.95,19.50
"547714","23077",100,1.25,125.00
"547714","20750",2,7.95,15.90
"547714","20749",2,7.95,15.90
"547714","22550",12,3.75,45.00
"547714","21914",36,1.25,45.00
"547714","21912",12,3.75,45.00
"547714","21888",12,3.75,45.00
"547714","21790",12,0.85,10.20
"547714","20978",32,1.25,40.00
"547714","20979",32,1.25,40.00
"547715","84531B",6,0.39,2.34
"547715","84531A",12,0.39,4.68
"547715","22555",12,1.65,19.80
"547715","22977",12,1.25,15.00
"547715","22975",12,1.25,15.00
"547715","85027L",6,1.95,11.70
"547715","20998",6,2.95,17.70
"547715","22030",12,0.42,5.04
"547715","22983",12,0.42,5.04
"547715","47566",4,4.95,19.80
"547715","21238",8,0.85,6.80
"547715","21843",2,10.95,21.90
"547715","22389",6,2.55,15.30
"547715","22423",2,12.75,25.50
"547715","22221",2,9.95,19.90
"547715","21508",12,0.42,5.04
"547715","POST",2,18,36
"547716","22719",12,1.25,15.00
"547716","84279B",4,3.75,15.00
"547716","22084",15,2.95,44.25
"547716","22358",6,2.95,17.70
"547716","21430",4,3.75,15.00
"547716","21137",24,3.39,81.36
"547716","22041",12,2.55,30.60
"547716","84692",25,0.42,10.50
"547716","22115",6,2.95,17.70
"547716","47590A",6,5.45,32.70
"547716","22502",4,5.95,23.80
